id_объекта,истинный_класс,prob_Собака,prob_Кошка,prob_Мышь,разрешение,разметчик,неуверенность,энтропия
img_0817.jpg,Кошка,0.0945,0.8214,0.0841,640x480,Intern_Vasya,0.1786,0.8552
img_0818.jpg,Собака,0.0791,0.8994,0.0215,1920x1080,Expert_Anna,0.1006,0.5462
img_0819.jpg,Собака,0.9105,0.0171,0.0723,1920x1080,Expert_Anna,0.0895,0.4975
img_0820.jpg,Кошка,0.0481,0.0326,0.9193,640x480,Intern_Vasya,0.0807,0.4832
img_0821.jpg,Кошка,0.0108,0.9238,0.0654,800x600,Expert_Anna,0.0762,0.4335
img_0822.jpg,Собака,0.3186,0.3785,0.3028,800x600,Expert_Anna,0.6215,1.5782
img_0823.jpg,Кошка,0.0308,0.8849,0.0843,640x480,Expert_Anna,0.1151,0.6116
img_0824.jpg,Собака,0.0354,0.927,0.0376,1920x1080,Expert_Bob,0.073,0.45
img_0825.jpg,Собака,0.8779,0.0492,0.0728,800x600,Expert_Bob,0.1221,0.6539
img_0826.jpg,Собака,0.8947,0.0161,0.0892,1920x1080,Expert_Bob,0.1053,0.5505
img_0827.jpg,Собака,0.8354,0.0777,0.0869,800x600,Intern_Vasya,0.1646,0.8094
img_0828.jpg,Кошка,0.0268,0.8996,0.0735,640x480,Expert_Bob,0.1004,0.5541
img_0829.jpg,Мышь,0.3511,0.3138,0.3352,640x480,Intern_Vasya,0.6489,1.5835
img_0830.jpg,Кошка,0.0926,0.849,0.0583,1920x1080,Expert_Bob,0.151,0.7574
img_0831.jpg,Собака,0.8554,0.0816,0.063,640x480,Intern_Vasya,0.1446,0.739
img_0832.jpg,Кошка,0.0484,0.0634,0.8882,1920x1080,Intern_Vasya,0.1118,0.6157
img_0833.jpg,Собака,0.3221,0.3336,0.3443,800x600,Expert_Anna,0.6557,1.5844
img_0834.jpg,Собака,0.0912,0.8274,0.0815,800x600,Expert_Bob,0.1726,0.836
img_0835.jpg,Мышь,0.9481,0.0127,0.0393,1920x1080,Intern_Vasya,0.0519,0.3364
img_0836.jpg,Собака,0.8474,0.056,0.0966,1920x1080,Intern_Vasya,0.1526,0.761
img_0837.jpg,Собака,0.079,0.8518,0.0692,800x600,Intern_Vasya,0.1482,0.753
img_0838.jpg,Собака,0.9534,0.0279,0.0187,1920x1080,Intern_Vasya,0.0466,0.3171
img_0839.jpg,Кошка,0.0644,0.8587,0.0769,640x480,Expert_Anna,0.1413,0.7281
img_0840.jpg,Собака,0.022,0.9361,0.0418,1920x1080,Expert_Bob,0.0639,0.4018
img_0841.jpg,Собака,0.8963,0.0602,0.0435,800x600,Intern_Vasya,0.1037,0.5824
img_0842.jpg,Кошка,0.0772,0.8884,0.0344,800x600,Expert_Bob,0.1116,0.6042
img_0843.jpg,Собака,0.0926,0.8668,0.0405,1920x1080,Intern_Vasya,0.1332,0.684
img_0844.jpg,Собака,0.89,0.0904,0.0196,800x600,Expert_Bob,0.11,0.5743
img_0845.jpg,Собака,0.9209,0.0529,0.0262,800x600,Expert_Anna,0.0791,0.4715
img_0846.jpg,Собака,0.8451,0.0766,0.0783,1920x1080,Expert_Anna,0.1549,0.7769
img_0847.jpg,Собака,0.3336,0.3615,0.3049,640x480,Intern_Vasya,0.6385,1.5815
img_0848.jpg,Кошка,0.0716,0.855,0.0734,800x600,Expert_Anna,0.145,0.7422
img_0849.jpg,Собака,0.9639,0.0256,0.0105,800x600,Expert_Bob,0.0361,0.2555
img_0850.jpg,Кошка,0.3565,0.3446,0.2989,800x600,Expert_Anna,0.6435,1.5809
img_0851.jpg,Собака,0.9636,0.0117,0.0248,800x600,Intern_Vasya,0.0364,0.2589
img_0852.jpg,Кошка,0.0355,0.9427,0.0218,800x600,Expert_Anna,0.0573,0.3715
img_0853.jpg,Кошка,0.063,0.9013,0.0357,1920x1080,Expert_Anna,0.0987,0.558
img_0854.jpg,Кошка,0.0427,0.0294,0.928,1920x1080,Expert_Anna,0.072,0.4439
img_0855.jpg,Кошка,0.0658,0.8865,0.0477,640x480,Intern_Vasya,0.1135,0.6218
img_0856.jpg,Собака,0.8509,0.0743,0.0748,1920x1080,Expert_Anna,0.1491,0.7567
img_0857.jpg,Мышь,0.0538,0.0461,0.9001,640x480,Expert_Bob,0.0999,0.5681
img_0858.jpg,Кошка,0.0613,0.8704,0.0683,800x600,Expert_Anna,0.1296,0.6857
img_0859.jpg,Собака,0.8982,0.0245,0.0774,1920x1080,Intern_Vasya,0.1018,0.5559
img_0860.jpg,Собака,0.3194,0.3799,0.3007,800x600,Expert_Anna,0.6201,1.5777
img_0861.jpg,Собака,0.9412,0.0473,0.0115,800x600,Expert_Anna,0.0588,0.3646
img_0862.jpg,Кошка,0.0163,0.923,0.0607,800x600,Expert_Anna,0.077,0.4489
img_0863.jpg,Собака,0.3691,0.3336,0.2973,1920x1080,Intern_Vasya,0.6309,1.5794
img_0864.jpg,Собака,0.8695,0.0529,0.0775,640x480,Expert_Bob,0.1305,0.6857
img_0865.jpg,Собака,0.9103,0.0514,0.0383,1920x1080,Expert_Bob,0.0897,0.5238
img_0866.jpg,Собака,0.0458,0.8755,0.0787,640x480,Expert_Anna,0.1245,0.6603
img_0867.jpg,Кошка,0.0509,0.0165,0.9327,1920x1080,Expert_Bob,0.0673,0.4101
img_0868.jpg,Кошка,0.0849,0.9002,0.0149,640x480,Expert_Bob,0.0998,0.529
img_0869.jpg,Собака,0.8391,0.0607,0.1003,800x600,Expert_Bob,0.1609,0.7905
img_0870.jpg,Собака,0.9403,0.0165,0.0432,640x480,Expert_Anna,0.0597,0.377
img_0871.jpg,Собака,0.0505,0.8873,0.0622,800x600,Expert_Anna,0.1127,0.6198
img_0872.jpg,Кошка,0.0336,0.9173,0.0491,800x600,Intern_Vasya,0.0827,0.4922
img_0873.jpg,Мышь,0.8794,0.0492,0.0714,1920x1080,Expert_Anna,0.1206,0.6487
img_0874.jpg,Кошка,0.0717,0.8995,0.0288,640x480,Expert_Anna,0.1005,0.5574
img_0875.jpg,Кошка,0.053,0.0104,0.9367,640x480,Expert_Bob,0.0633,0.3815
img_0876.jpg,Собака,0.0566,0.8681,0.0753,1920x1080,Expert_Anna,0.1319,0.6926
img_0877.jpg,Собака,0.8489,0.0734,0.0777,640x480,Intern_Vasya,0.1511,0.7636
img_0878.jpg,Собака,0.8735,0.0654,0.0611,640x480,Intern_Vasya,0.1265,0.6742
img_0879.jpg,Собака,0.889,0.026,0.085,1920x1080,Intern_Vasya,0.111,0.5901
img_0880.jpg,Кошка,0.0838,0.0715,0.8446,800x600,Intern_Vasya,0.1554,0.7777
img_0881.jpg,Собака,0.8654,0.0648,0.0698,1920x1080,Expert_Anna,0.1346,0.7044
img_0882.jpg,Собака,0.8851,0.0786,0.0363,640x480,Expert_Bob,0.1149,0.6179
img_0883.jpg,Собака,0.0403,0.9287,0.0309,1920x1080,Expert_Anna,0.0713,0.4408
img_0884.jpg,Собака,0.908,0.062,0.03,800x600,Expert_Anna,0.092,0.5269
img_0885.jpg,Собака,0.8781,0.0422,0.0797,1920x1080,Expert_Anna,0.1219,0.6482
img_0886.jpg,Кошка,0.0845,0.0357,0.8798,1920x1080,Expert_Bob,0.1202,0.6354
img_0887.jpg,Кошка,0.3595,0.34,0.3004,640x480,Expert_Anna,0.6405,1.581
img_0888.jpg,Собака,0.8941,0.0289,0.077,1920x1080,Intern_Vasya,0.1059,0.577
img_0889.jpg,Кошка,0.3388,0.3158,0.3454,800x600,Intern_Vasya,0.6546,1.5839
img_0890.jpg,Собака,0.3331,0.3389,0.3281,640x480,Intern_Vasya,0.6611,1.5849
img_0891.jpg,Кошка,0.3153,0.3154,0.3693,800x600,Expert_Anna,0.6307,1.5808
img_0892.jpg,Кошка,0.0458,0.052,0.9022,800x600,Expert_Bob,0.0978,0.5595
img_0893.jpg,Кошка,0.0137,0.9527,0.0336,1920x1080,Intern_Vasya,0.0473,0.3159
img_0894.jpg,Собака,0.2979,0.3743,0.3277,640x480,Expert_Bob,0.6257,1.5786
img_0895.jpg,Кошка,0.3485,0.357,0.2945,640x480,Expert_Anna,0.643,1.5799
img_0896.jpg,Собака,0.8393,0.0871,0.0736,640x480,Expert_Anna,0.1607,0.7959
img_0897.jpg,Кошка,0.0374,0.9441,0.0185,800x600,Expert_Anna,0.0559,0.3621
img_0898.jpg,Собака,0.8909,0.0368,0.0723,800x600,Expert_Bob,0.1091,0.5978
img_0899.jpg,Собака,0.0941,0.8716,0.0342,1920x1080,Intern_Vasya,0.1284,0.6602
img_0900.jpg,Кошка,0.3543,0.3343,0.3114,800x600,Expert_Bob,0.6457,1.583
img_0901.jpg,Собака,0.8586,0.0805,0.0609,640x480,Expert_Anna,0.1414,0.7273
img_0902.jpg,Собака,0.3675,0.3332,0.2994,640x480,Expert_Anna,0.6325,1.58
img_0903.jpg,Собака,0.848,0.0695,0.0826,800x600,Expert_Anna,0.152,0.7662
img_0904.jpg,Кошка,0.0802,0.8628,0.057,800x600,Expert_Bob,0.1372,0.7112
img_0905.jpg,Кошка,0.0771,0.8682,0.0547,800x600,Intern_Vasya,0.1318,0.6914
img_0906.jpg,Кошка,0.3418,0.3212,0.337,1920x1080,Expert_Bob,0.6582,1.5845
img_0907.jpg,Собака,0.0415,0.8998,0.0587,800x600,Expert_Anna,0.1002,0.5677
img_0908.jpg,Собака,0.0944,0.8476,0.058,1920x1080,Expert_Bob,0.1524,0.7619
img_0909.jpg,Собака,0.8511,0.0878,0.0611,640x480,Expert_Anna,0.1489,0.7525
img_0910.jpg,Кошка,0.0726,0.0619,0.8655,1920x1080,Expert_Bob,0.1345,0.7035
img_0911.jpg,Кошка,0.3398,0.3499,0.3103,800x600,Intern_Vasya,0.6501,1.5831
img_0912.jpg,Собака,0.0876,0.8614,0.0509,1920x1080,Intern_Vasya,0.1386,0.7118
img_0913.jpg,Кошка,0.0776,0.8853,0.0371,1920x1080,Expert_Bob,0.1147,0.6181
img_0914.jpg,Собака,0.912,0.0624,0.0255,640x480,Intern_Vasya,0.088,0.5059
img_0915.jpg,Кошка,0.3112,0.3411,0.3477,800x600,Intern_Vasya,0.6523,1.5833
img_0916.jpg,Собака,0.9089,0.0116,0.0795,1920x1080,Expert_Bob,0.0911,0.4902
img_0917.jpg,Кошка,0.064,0.0749,0.8612,1920x1080,Expert_Anna,0.1388,0.7195
img_0918.jpg,Собака,0.8923,0.0581,0.0497,800x600,Intern_Vasya,0.1077,0.6004
img_0919.jpg,Кошка,0.0578,0.855,0.0872,1920x1080,Expert_Anna,0.145,0.7379
img_0920.jpg,Собака,0.3572,0.3426,0.3002,1920x1080,Expert_Bob,0.6428,1.5811
img_0921.jpg,Кошка,0.0136,0.9678,0.0186,800x600,Expert_Bob,0.0322,0.2369
img_0922.jpg,Собака,0.337,0.3463,0.3167,1920x1080,Intern_Vasya,0.6537,1.584
img_0923.jpg,Кошка,0.0303,0.8758,0.0939,800x600,Expert_Bob,0.1242,0.6409
img_0924.jpg,Собака,0.8934,0.0323,0.0743,800x600,Expert_Bob,0.1066,0.5839
img_0925.jpg,Собака,0.0119,0.926,0.0621,640x480,Expert_Anna,0.074,0.4278
img_0926.jpg,Собака,0.3306,0.3795,0.2899,1920x1080,Expert_Anna,0.6205,1.5763
img_0927.jpg,Кошка,0.0397,0.0159,0.9444,800x600,Intern_Vasya,0.0556,0.3577
img_0928.jpg,Собака,0.8863,0.0958,0.0179,800x600,Intern_Vasya,0.1137,0.5824
img_0929.jpg,Собака,0.9372,0.0305,0.0323,800x600,Intern_Vasya,0.0628,0.4012
img_0930.jpg,Кошка,0.0385,0.9332,0.0283,1920x1080,Expert_Bob,0.0668,0.4195
img_0931.jpg,Кошка,0.3369,0.3267,0.3364,640x480,Intern_Vasya,0.6631,1.5848
img_0932.jpg,Кошка,0.0524,0.037,0.9106,640x480,Intern_Vasya,0.0894,0.5219
img_0933.jpg,Собака,0.0407,0.9354,0.0239,800x600,Expert_Anna,0.0646,0.4069
img_0934.jpg,Кошка,0.0468,0.9358,0.0174,1920x1080,Expert_Anna,0.0642,0.398
img_0935.jpg,Собака,0.9377,0.0226,0.0397,640x480,Expert_Bob,0.0623,0.3954
img_0936.jpg,Собака,0.0256,0.9171,0.0573,1920x1080,Intern_Vasya,0.0829,0.4862
img_0937.jpg,Собака,0.0611,0.9164,0.0225,1920x1080,Expert_Anna,0.0836,0.485
img_0938.jpg,Собака,0.9053,0.0244,0.0703,800x600,Expert_Bob,0.0947,0.5299
img_0939.jpg,Кошка,0.058,0.0187,0.9233,1920x1080,Intern_Vasya,0.0767,0.4519
img_0940.jpg,Кошка,0.0825,0.8707,0.0468,800x600,Expert_Anna,0.1293,0.6776
img_0941.jpg,Собака,0.878,0.0571,0.0649,640x480,Intern_Vasya,0.122,0.6567
img_0942.jpg,Кошка,0.0807,0.0352,0.8841,1920x1080,Intern_Vasya,0.1159,0.6201
img_0943.jpg,Кошка,0.3525,0.3525,0.295,640x480,Expert_Bob,0.6475,1.5801
img_0944.jpg,Кошка,0.0276,0.8955,0.0769,640x480,Expert_Bob,0.1045,0.5701
img_0945.jpg,Кошка,0.0505,0.9094,0.0401,1920x1080,Expert_Bob,0.0906,0.5282
img_0946.jpg,Собака,0.331,0.3332,0.3358,640x480,Intern_Vasya,0.6642,1.5849
img_0947.jpg,Собака,0.9524,0.0207,0.0269,800x600,Intern_Vasya,0.0476,0.3231
img_0948.jpg,Собака,0.3029,0.353,0.344,800x600,Expert_Bob,0.647,1.5818
img_0949.jpg,Собака,0.0546,0.9144,0.031,800x600,Expert_Bob,0.0856,0.5025
img_0950.jpg,Собака,0.9078,0.0695,0.0227,640x480,Intern_Vasya,0.0922,0.518
img_0951.jpg,Собака,0.0299,0.9368,0.0333,1920x1080,Expert_Bob,0.0632,0.4031
img_0952.jpg,Мышь,0.0763,0.0323,0.8913,800x600,Expert_Bob,0.1087,0.5912
img_0953.jpg,Кошка,0.3516,0.3173,0.3311,1920x1080,Expert_Anna,0.6484,1.5837
img_0954.jpg,Собака,0.0814,0.9009,0.0177,800x600,Intern_Vasya,0.0991,0.5332
img_0955.jpg,Собака,0.8963,0.0789,0.0249,800x600,Expert_Anna,0.1037,0.5633
img_0956.jpg,Кошка,0.0309,0.8773,0.0918,800x600,Intern_Vasya,0.1227,0.637
img_0957.jpg,Кошка,0.0314,0.8862,0.0824,640x480,Intern_Vasya,0.1138,0.608
img_0958.jpg,Собака,0.8976,0.0784,0.024,1920x1080,Expert_Anna,0.1024,0.557
img_0959.jpg,Собака,0.9311,0.0176,0.0513,800x600,Intern_Vasya,0.0689,0.4183
img_0960.jpg,Собака,0.9287,0.0398,0.0315,800x600,Intern_Vasya,0.0713,0.4414
img_0961.jpg,Собака,0.0843,0.8679,0.0478,640x480,Expert_Anna,0.1321,0.6879
img_0962.jpg,Собака,0.8991,0.053,0.0479,800x600,Expert_Anna,0.1009,0.5726
img_0963.jpg,Мышь,0.088,0.0697,0.8423,640x480,Expert_Bob,0.1577,0.7849
img_0964.jpg,Собака,0.0276,0.9415,0.0309,800x600,Intern_Vasya,0.0585,0.3798
img_0965.jpg,Кошка,0.0536,0.8584,0.088,1920x1080,Expert_Bob,0.1416,0.7239
img_0966.jpg,Собака,0.0566,0.9298,0.0135,1920x1080,Expert_Anna,0.0702,0.416
img_0967.jpg,Кошка,0.3258,0.3762,0.2979,800x600,Intern_Vasya,0.6238,1.5782
img_0968.jpg,Собака,0.9082,0.0566,0.0352,640x480,Expert_Anna,0.0918,0.5306
img_0969.jpg,Собака,0.9096,0.0214,0.069,1920x1080,Intern_Vasya,0.0904,0.5092
img_0970.jpg,Кошка,0.0261,0.8903,0.0836,640x480,Expert_Bob,0.1097,0.5858
img_0971.jpg,Кошка,0.3499,0.2981,0.352,800x600,Expert_Bob,0.648,1.5809
img_0972.jpg,Кошка,0.029,0.0658,0.9052,800x600,Expert_Bob,0.0948,0.5365
img_0973.jpg,Собака,0.9719,0.0162,0.0119,640x480,Intern_Vasya,0.0281,0.2124
img_0974.jpg,Собака,0.8865,0.0817,0.0318,640x480,Intern_Vasya,0.1135,0.6075
img_0975.jpg,Мышь,0.8543,0.0844,0.0613,640x480,Intern_Vasya,0.1457,0.742
img_0976.jpg,Кошка,0.0351,0.8913,0.0736,640x480,Expert_Anna,0.1087,0.5946
img_0977.jpg,Собака,0.8357,0.0846,0.0797,800x600,Intern_Vasya,0.1643,0.8087
img_0978.jpg,Собака,0.8586,0.0378,0.1035,640x480,Intern_Vasya,0.1414,0.7061
img_0979.jpg,Мышь,0.3334,0.342,0.3246,1920x1080,Expert_Anna,0.658,1.5846
img_0980.jpg,Кошка,0.1038,0.8537,0.0425,1920x1080,Intern_Vasya,0.1463,0.7277
img_0981.jpg,Собака,0.928,0.0324,0.0396,1920x1080,Intern_Vasya,0.072,0.4448
img_0982.jpg,Собака,0.9329,0.0255,0.0416,800x600,Expert_Bob,0.0671,0.4193
img_0983.jpg,Кошка,0.0163,0.9578,0.0259,640x480,Expert_Anna,0.0422,0.2929
img_0984.jpg,Кошка,0.0232,0.0956,0.8812,1920x1080,Expert_Bob,0.1188,0.6105
img_0985.jpg,Кошка,0.0308,0.9026,0.0666,640x480,Intern_Vasya,0.0974,0.5484
img_0986.jpg,Кошка,0.0711,0.0566,0.8723,640x480,Expert_Bob,0.1277,0.6776
img_0987.jpg,Кошка,0.0837,0.0161,0.9002,640x480,Intern_Vasya,0.0998,0.532
img_0988.jpg,Собака,0.9122,0.0443,0.0435,1920x1080,Intern_Vasya,0.0878,0.5169
img_0989.jpg,Собака,0.0855,0.8785,0.0361,1920x1080,Intern_Vasya,0.1215,0.6405
img_0990.jpg,Кошка,0.3358,0.3379,0.3263,1920x1080,Expert_Bob,0.6621,1.5848
img_0991.jpg,Собака,0.043,0.8676,0.0894,800x600,Expert_Bob,0.1324,0.6844
img_0992.jpg,Собака,0.9051,0.0586,0.0364,800x600,Expert_Anna,0.0949,0.544
img_0993.jpg,Собака,0.0403,0.9062,0.0535,640x480,Intern_Vasya,0.0938,0.5415
img_0994.jpg,Кошка,0.021,0.8857,0.0934,1920x1080,Intern_Vasya,0.1143,0.5916
img_0995.jpg,Собака,0.3264,0.3288,0.3448,640x480,Expert_Bob,0.6552,1.5845
img_0996.jpg,Собака,0.0747,0.8638,0.0615,1920x1080,Expert_Anna,0.1362,0.7095
img_0997.jpg,Мышь,0.0441,0.0378,0.9181,640x480,Expert_Bob,0.0819,0.4904
img_0998.jpg,Собака,0.0795,0.8605,0.06,1920x1080,Expert_Anna,0.1395,0.7205
img_0999.jpg,Собака,0.2974,0.3954,0.3072,1920x1080,Expert_Bob,0.6046,1.5727
img_0226.jpg,Собака,0.3273,0.3334,0.3393,800x600,Intern_Vasya,0.6607,1.5848
img_0573.jpg,Собака,0.9044,0.0779,0.0177,800x600,Intern_Vasya,0.0956,0.521
img_0455.jpg,Кошка,0.0548,0.9244,0.0208,1920x1080,Expert_Anna,0.0756,0.4506
img_0322.jpg,Собака,0.3149,0.3126,0.3726,640x480,Intern_Vasya,0.6274,1.5801
img_0649.jpg,Кошка,0.0438,0.8715,0.0847,800x600,Expert_Bob,0.1285,0.6723
img_0258.jpg,Кошка,0.0167,0.9288,0.0545,640x480,Expert_Bob,0.0712,0.4263
img_0539.jpg,Кошка,0.0579,0.9226,0.0195,800x600,Expert_Anna,0.0774,0.456
img_0600.jpg,Кошка,0.0507,0.8595,0.0898,1920x1080,Intern_Vasya,0.1405,0.7181
img_0665.jpg,Кошка,0.0217,0.9367,0.0416,1920x1080,Expert_Bob,0.0633,0.3991
img_0230.jpg,Собака,0.9521,0.014,0.0338,800x600,Intern_Vasya,0.0479,0.3188
img_0249.jpg,Мышь,0.3379,0.2999,0.3622,640x480,Expert_Anna,0.6378,1.5807
img_0264.jpg,Кошка,0.0691,0.8448,0.0862,1920x1080,Expert_Anna,0.1552,0.7768
img_0314.jpg,Собака,0.9049,0.0743,0.0208,1920x1080,Intern_Vasya,0.0951,0.5253
img_0471.jpg,Собака,0.8752,0.0719,0.0528,800x600,Expert_Bob,0.1248,0.6654
img_0903.jpg,Собака,0.848,0.0695,0.0826,800x600,Expert_Anna,0.152,0.7662
